sid,search,"splunk_server","_time","is_realtime","api_et","api_lt","event_count","exec_time","result_count","scan_count","search_et","search_lt",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_api_et","__mv_api_lt","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_search_et","__mv_search_lt","__mv_status","__mv_total_run_time"
"1677312078.722","| savedsearch instrumentation.licensing.stack","rhel.hwf.sc4s","1677312078.207675",0,"1677128400.000000000","1677301199.000000000",2,1677312078,2,2,"1677128400.000000000","1677301199.000000000",completed,"0.098",,,,,,,,,,,,,,,
"1677312078.723","| savedsearch instrumentation.deployment.forwarders","rhel.hwf.sc4s","1677312078.488167",0,"1677128400.000000000","1677301199.000000000",0,1677312078,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.076",,,,,,,,,,,,,,,
"1677312078.724","| savedsearch instrumentation.usage.indexing.sourcetype","rhel.hwf.sc4s","1677312078.752828",0,"1677128400.000000000","1677301199.000000000",53559,1677312078,41,53559,"1677128400.000000000","1677301199.000000000",completed,"0.328",,,,,,,,,,,,,,,
"1677312079.725","| savedsearch instrumentation.deployment.clustering.indexer","rhel.hwf.sc4s","1677312079.298907",0,"1677128400.000000000","1677301199.000000000",0,1677312079,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.022",,,,,,,,,,,,,,,
"1677312079.726","| savedsearch instrumentation.usage.app.page","rhel.hwf.sc4s","1677312079.583713",0,"1677128400.000000000","1677301199.000000000",0,1677312079,0,0,"1677128400.000000000","1677301199.000000000",completed,"0.076",,,,,,,,,,,,,,,
"1677312079.727","| savedsearch instrumentation.authentication.jwt","rhel.hwf.sc4s","1677312079.874498",0,"1677128400.000000000","1677301199.000000000",0,1677312079,1,0,"1677128400.000000000","1677301199.000000000",completed,"0.262",,,,,,,,,,,,,,,
"1677312085.728","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2023-02-23 date<=2023-02-24 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","rhel.hwf.sc4s","1677312085.866609",0,"1677312000.000000000","1677312085.000000000",167,1677312085,167,168,"1677312000.000000000","1677312085.000000000",completed,"0.084",,,,,,,,,,,,,,,
"1677398460.1003","| savedsearch instrumentation.deployment.app","rhel.hwf.sc4s","1677398460.429133",0,"1677214800.000000000","1677387599.000000000",0,1677398460,30,0,"1677214800.000000000","1677387599.000000000",completed,"0.061",,,,,,,,,,,,,,,
"1677398460.1004","| savedsearch instrumentation.topology.deployment.licensing.slave","rhel.hwf.sc4s","1677398460.731507",0,"1677214800.000000000","1677387599.000000000",0,1677398460,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.017",,,,,,,,,,,,,,,
"1677398461.1005","| savedsearch instrumentation.usage.search.report_acceleration","rhel.hwf.sc4s","1677398461.016672",0,"1677214800.000000000","1677387599.000000000",0,1677398461,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.133",,,,,,,,,,,,,,,
"1677398461.1006","| savedsearch instrumentation.usage.search.searchTelemetry","rhel.hwf.sc4s","1677398461.301147",0,"1677214800.000000000","1677387599.000000000",660,1677398461,1,660,"1677214800.000000000","1677387599.000000000",completed,"0.362",,,,,,,,,,,,,,,
"1677398461.1007","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","rhel.hwf.sc4s","1677398461.837398",0,"1677214800.000000000","1677387599.000000000",14896,1677398461,1,14896,"1677214800.000000000","1677387599.000000000",completed,"0.22",,,,,,,,,,,,,,,
"1677398462.1008","| savedsearch instrumentation.usage.lookups.lookupDefinitions","rhel.hwf.sc4s","1677398462.324435",0,"1677214800.000000000","1677387599.000000000",0,1677398462,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.273",,,,,,,,,,,,,,,
"1677398462.1009","| savedsearch instrumentation.performance.bundleReplication","rhel.hwf.sc4s","1677398462.830512",0,"1677214800.000000000","1677387599.000000000",0,1677398462,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.186",,,,,,,,,,,,,,,
"1677398463.1010","| savedsearch instrumentation.performance.bundleReplicationCycle","rhel.hwf.sc4s","1677398463.104785",0,"1677214800.000000000","1677387599.000000000",0,1677398463,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.184",,,,,,,,,,,,,,,
"1677398463.1011","| savedsearch instrumentation.usage.metrics","rhel.hwf.sc4s","1677398463.381799",0,"1677214800.000000000","1677387599.000000000",0,1677398463,0,0,"1677397563.000000000","2147483647.000000000",completed,"0.027",,,,,,,,,,,,,,,
"1677398463.1012","| savedsearch instrumentation.usage.rollup","rhel.hwf.sc4s","1677398463.649262",0,"1677214800.000000000","1677387599.000000000",0,1677398463,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.126",,,,,,,,,,,,,,,
"1677398463.1013","| savedsearch instrumentation.usage.kvstore","rhel.hwf.sc4s","1677398463.925661",0,"1677214800.000000000","1677387599.000000000",0,1677398463,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.198",,,,,,,,,,,,,,,
"1677398464.1014","| savedsearch instrumentation.usage.kvstorebackuprestore","rhel.hwf.sc4s","1677398464.207612",0,"1677214800.000000000","1677387599.000000000",0,1677398464,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.184",,,,,,,,,,,,,,,
"1677398464.1015","| savedsearch instrumentation.usage.healthMonitor.currentState","rhel.hwf.sc4s","1677398464.474408",0,"1677214800.000000000","1677387599.000000000",0,1677398464,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.422",,,,,,,,,,,,,,,
"1677398465.1016","| savedsearch instrumentation.usage.savedSearches.alerts","rhel.hwf.sc4s","1677398465.163325",0,"1677214800.000000000","1677387599.000000000",0,1677398465,29,0,"1677214800.000000000","1677387599.000000000",completed,"0.246",,,,,,,,,,,,,,,
"1677398465.1017","| savedsearch instrumentation.usage.streamingMetricAlerts","rhel.hwf.sc4s","1677398465.699610",0,"1677214800.000000000","1677387599.000000000",0,1677398465,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.122",,,,,,,,,,,,,,,
"1677398465.1018","| savedsearch instrumentation.usage.durableSearch","rhel.hwf.sc4s","1677398465.985678",0,"1677214800.000000000","1677387599.000000000",0,1677398465,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.28",,,,,,,,,,,,,,,
"1677398466.1019","| savedsearch instrumentation.usage.rest","rhel.hwf.sc4s","1677398466.465559",0,"1677214800.000000000","1677387599.000000000",1040,1677398466,6,1052,"1677214800.000000000","1677387599.000000000",completed,"0.386",,,,,,,,,,,,,,,
"1677398467.1020","| savedsearch instrumentation.usage.bucketmerge.standalone","rhel.hwf.sc4s","1677398467.089637",0,"1677214800.000000000","1677387599.000000000",0,1677398467,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.23600000000000002",,,,,,,,,,,,,,,
"1677398467.1021","| savedsearch instrumentation.usage.configtracker.info","rhel.hwf.sc4s","1677398467.567990",0,"1677214800.000000000","1677387599.000000000",0,1677398467,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.122",,,,,,,,,,,,,,,
"1677398467.1022","| savedsearch instrumentation.usage.configtracker.introspection","rhel.hwf.sc4s","1677398467.852912",0,"1677214800.000000000","1677387599.000000000",0,1677398467,1,756,"1677214800.000000000","1677387599.000000000",completed,"0.199",,,,,,,,,,,,,,,
"1677398468.1023","| savedsearch instrumentation.usage.configtracker.searches","rhel.hwf.sc4s","1677398468.132386",0,"1677214800.000000000","1677387599.000000000",2,1677398468,1,2,"1677214800.000000000","1677387599.000000000",completed,"0.199",,,,,,,,,,,,,,,
"1677398468.1024","| savedsearch instrumentation.usage.s3tsidxcompression","rhel.hwf.sc4s","1677398468.409901",0,"1677214800.000000000","1677387599.000000000",0,1677398468,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.26",,,,,,,,,,,,,,,
"1677398468.1025","| savedsearch instrumentation.upgrade.kvstore.standalone","rhel.hwf.sc4s","1677398468.885660",0,"1677214800.000000000","1677387599.000000000",0,1677398468,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.189",,,,,,,,,,,,,,,
"1677398469.1026","| savedsearch instrumentation.upgrade.kvstore.shc","rhel.hwf.sc4s","1677398469.173046",0,"1677214800.000000000","1677387599.000000000",0,1677398469,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.28800000000000003",,,,,,,,,,,,,,,
"1677398476.1027","| savedsearch instrumentation.performance.indexing","rhel.hwf.sc4s","1677398476.707585",0,"1677214800.000000000","1677387599.000000000",5574,1677398476,2,5574,"1677214800.000000000","1677387599.000000000",completed,"0.218",,,,,,,,,,,,,,,
"1677398477.1028","| savedsearch instrumentation.performance.search","rhel.hwf.sc4s","1677398477.193331",0,"1677214800.000000000","1677387599.000000000",650,1677398477,2,650,"1677214800.000000000","1677387599.000000000",completed,"0.109",,,,,,,,,,,,,,,
"1677398477.1029","| savedsearch instrumentation.usage.search.concurrent","rhel.hwf.sc4s","1677398477.474212",0,"1677214800.000000000","1677387599.000000000",14,1677398477,2,14,"1677214800.000000000","1677387599.000000000",completed,"0.10300000000000001",,,,,,,,,,,,,,,
"1677398477.1030","| savedsearch instrumentation.usage.users.active","rhel.hwf.sc4s","1677398477.753673",0,"1677214800.000000000","1677387599.000000000",0,1677398477,0,2646,"1677214800.000000000","1677387599.000000000",completed,"0.107",,,,,,,,,,,,,,,
"1677398478.1031","| savedsearch instrumentation.deployment.node","rhel.hwf.sc4s","1677398478.028145",0,"1677214800.000000000","1677387599.000000000",288,1677398478,2,288,"1677214800.000000000","1677387599.000000000",completed,"0.47700000000000004",,,,,,,,,,,,,,,
"1677398478.1032","| savedsearch instrumentation.deployment.index","rhel.hwf.sc4s","1677398478.746777",0,"1677214800.000000000","1677387599.000000000",0,1677398478,16,0,"1677214800.000000000","1677387599.000000000",completed,"0.08",,,,,,,,,,,,,,,
"1677398479.1033","| savedsearch instrumentation.usage.search.type","rhel.hwf.sc4s","1677398479.061795",0,"1677214800.000000000","1677387599.000000000",14,1677398479,2,14,"1677214800.000000000","1677387599.000000000",completed,"0.092",,,,,,,,,,,,,,,
"1677398479.1034","| savedsearch instrumentation.licensing.stack","rhel.hwf.sc4s","1677398479.338611",0,"1677214800.000000000","1677387599.000000000",2,1677398479,2,2,"1677214800.000000000","1677387599.000000000",completed,"0.092",,,,,,,,,,,,,,,
"1677398479.1035","| savedsearch instrumentation.deployment.forwarders","rhel.hwf.sc4s","1677398479.611013",0,"1677214800.000000000","1677387599.000000000",0,1677398479,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.081",,,,,,,,,,,,,,,
"1677398479.1036","| savedsearch instrumentation.usage.indexing.sourcetype","rhel.hwf.sc4s","1677398479.877176",0,"1677214800.000000000","1677387599.000000000",53569,1677398479,39,53569,"1677214800.000000000","1677387599.000000000",completed,"0.361",,,,,,,,,,,,,,,
"1677398480.1037","| savedsearch instrumentation.deployment.clustering.indexer","rhel.hwf.sc4s","1677398480.385358",0,"1677214800.000000000","1677387599.000000000",0,1677398480,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.021",,,,,,,,,,,,,,,
"1677398480.1038","| savedsearch instrumentation.usage.app.page","rhel.hwf.sc4s","1677398480.660663",0,"1677214800.000000000","1677387599.000000000",0,1677398480,0,0,"1677214800.000000000","1677387599.000000000",completed,"0.08600000000000001",,,,,,,,,,,,,,,
"1677398480.1039","| savedsearch instrumentation.authentication.jwt","rhel.hwf.sc4s","1677398480.934444",0,"1677214800.000000000","1677387599.000000000",0,1677398480,1,0,"1677214800.000000000","1677387599.000000000",completed,"0.274",,,,,,,,,,,,,,,
"1677398486.1040","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2023-02-24 date<=2023-02-25 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","rhel.hwf.sc4s","1677398486.975392",0,"1677398400.000000000","1677398486.000000000",131,1677398486,131,132,"1677398400.000000000","1677398486.000000000",completed,"0.098",,,,,,,,,,,,,,,
"1677484860.1357","| savedsearch instrumentation.deployment.app","rhel.hwf.sc4s","1677484860.458777",0,"1677301200.000000000","1677473999.000000000",0,1677484860,30,0,"1677301200.000000000","1677473999.000000000",completed,"0.052000000000000005",,,,,,,,,,,,,,,
"1677484860.1358","| savedsearch instrumentation.topology.deployment.licensing.slave","rhel.hwf.sc4s","1677484860.751954",0,"1677301200.000000000","1677473999.000000000",0,1677484860,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.015",,,,,,,,,,,,,,,
"1677484861.1359","| savedsearch instrumentation.usage.search.report_acceleration","rhel.hwf.sc4s","1677484861.021640",0,"1677301200.000000000","1677473999.000000000",0,1677484861,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.121",,,,,,,,,,,,,,,
"1677484861.1360","| savedsearch instrumentation.usage.search.searchTelemetry","rhel.hwf.sc4s","1677484861.297376",0,"1677301200.000000000","1677473999.000000000",660,1677484861,1,660,"1677301200.000000000","1677473999.000000000",completed,"0.35100000000000003",,,,,,,,,,,,,,,
"1677484861.1361","| savedsearch instrumentation.usage.search.searchtelemetry.sourcetypeUsage","rhel.hwf.sc4s","1677484861.829061",0,"1677301200.000000000","1677473999.000000000",14909,1677484861,1,14909,"1677301200.000000000","1677473999.000000000",completed,"0.20800000000000002",,,,,,,,,,,,,,,
"1677484862.1362","| savedsearch instrumentation.usage.lookups.lookupDefinitions","rhel.hwf.sc4s","1677484862.313164",0,"1677301200.000000000","1677473999.000000000",0,1677484862,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.26",,,,,,,,,,,,,,,
"1677484862.1363","| savedsearch instrumentation.performance.bundleReplication","rhel.hwf.sc4s","1677484862.835541",0,"1677301200.000000000","1677473999.000000000",0,1677484862,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.177",,,,,,,,,,,,,,,
"1677484863.1364","| savedsearch instrumentation.performance.bundleReplicationCycle","rhel.hwf.sc4s","1677484863.112666",0,"1677301200.000000000","1677473999.000000000",0,1677484863,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.171",,,,,,,,,,,,,,,
"1677484863.1365","| savedsearch instrumentation.usage.metrics","rhel.hwf.sc4s","1677484863.384148",0,"1677301200.000000000","1677473999.000000000",0,1677484863,0,0,"1677483963.000000000","2147483647.000000000",completed,"0.024",,,,,,,,,,,,,,,
"1677484863.1366","| savedsearch instrumentation.usage.rollup","rhel.hwf.sc4s","1677484863.649260",0,"1677301200.000000000","1677473999.000000000",0,1677484863,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.129",,,,,,,,,,,,,,,
"1677484864.1367","| savedsearch instrumentation.usage.kvstore","rhel.hwf.sc4s","1677484864.095472",0,"1677301200.000000000","1677473999.000000000",0,1677484864,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.359",,,,,,,,,,,,,,,
"1677484864.1368","| savedsearch instrumentation.usage.kvstorebackuprestore","rhel.hwf.sc4s","1677484864.655204",0,"1677301200.000000000","1677473999.000000000",0,1677484864,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.185",,,,,,,,,,,,,,,
"1677484864.1369","| savedsearch instrumentation.usage.healthMonitor.currentState","rhel.hwf.sc4s","1677484864.921157",0,"1677301200.000000000","1677473999.000000000",0,1677484864,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.406",,,,,,,,,,,,,,,
"1677484865.1370","| savedsearch instrumentation.usage.savedSearches.alerts","rhel.hwf.sc4s","1677484865.409282",0,"1677301200.000000000","1677473999.000000000",0,1677484865,29,0,"1677301200.000000000","1677473999.000000000",completed,"0.23700000000000002",,,,,,,,,,,,,,,
"1677484865.1371","| savedsearch instrumentation.usage.streamingMetricAlerts","rhel.hwf.sc4s","1677484865.931929",0,"1677301200.000000000","1677473999.000000000",0,1677484865,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.11900000000000001",,,,,,,,,,,,,,,
"1677484866.1372","| savedsearch instrumentation.usage.durableSearch","rhel.hwf.sc4s","1677484866.201745",0,"1677301200.000000000","1677473999.000000000",0,1677484866,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.234",,,,,,,,,,,,,,,
"1677484866.1373","| savedsearch instrumentation.usage.rest","rhel.hwf.sc4s","1677484866.679457",0,"1677301200.000000000","1677473999.000000000",1044,1677484866,6,1056,"1677301200.000000000","1677473999.000000000",completed,"0.109",,,,,,,,,,,,,,,
"1677484866.1374","| savedsearch instrumentation.usage.bucketmerge.standalone","rhel.hwf.sc4s","1677484866.955870",0,"1677301200.000000000","1677473999.000000000",0,1677484866,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.176",,,,,,,,,,,,,,,
"1677484867.1375","| savedsearch instrumentation.usage.configtracker.info","rhel.hwf.sc4s","1677484867.216053",0,"1677301200.000000000","1677473999.000000000",0,1677484867,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.11",,,,,,,,,,,,,,,
"1677484867.1376","| savedsearch instrumentation.usage.configtracker.introspection","rhel.hwf.sc4s","1677484867.498416",0,"1677301200.000000000","1677473999.000000000",0,1677484867,1,756,"1677301200.000000000","1677473999.000000000",completed,"0.18",,,,,,,,,,,,,,,
"1677484867.1377","| savedsearch instrumentation.usage.configtracker.searches","rhel.hwf.sc4s","1677484867.765843",0,"1677301200.000000000","1677473999.000000000",2,1677484867,1,2,"1677301200.000000000","1677473999.000000000",completed,"0.17",,,,,,,,,,,,,,,
"1677484868.1378","| savedsearch instrumentation.usage.s3tsidxcompression","rhel.hwf.sc4s","1677484868.055643",0,"1677301200.000000000","1677473999.000000000",0,1677484868,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.24",,,,,,,,,,,,,,,
"1677484868.1379","| savedsearch instrumentation.upgrade.kvstore.standalone","rhel.hwf.sc4s","1677484868.549243",0,"1677301200.000000000","1677473999.000000000",0,1677484868,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.167",,,,,,,,,,,,,,,
"1677484868.1380","| savedsearch instrumentation.upgrade.kvstore.shc","rhel.hwf.sc4s","1677484868.817351",0,"1677301200.000000000","1677473999.000000000",0,1677484868,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.263",,,,,,,,,,,,,,,
"1677484876.1381","| savedsearch instrumentation.performance.indexing","rhel.hwf.sc4s","1677484876.368000",0,"1677301200.000000000","1677473999.000000000",5574,1677484876,2,5574,"1677301200.000000000","1677473999.000000000",completed,"0.211",,,,,,,,,,,,,,,
"1677484876.1382","| savedsearch instrumentation.performance.search","rhel.hwf.sc4s","1677484876.860218",0,"1677301200.000000000","1677473999.000000000",650,1677484876,2,650,"1677301200.000000000","1677473999.000000000",completed,"0.101",,,,,,,,,,,,,,,
"1677484877.1383","| savedsearch instrumentation.usage.search.concurrent","rhel.hwf.sc4s","1677484877.136489",0,"1677301200.000000000","1677473999.000000000",18,1677484877,2,18,"1677301200.000000000","1677473999.000000000",completed,"0.096",,,,,,,,,,,,,,,
"1677484877.1384","| savedsearch instrumentation.usage.users.active","rhel.hwf.sc4s","1677484877.408102",0,"1677301200.000000000","1677473999.000000000",0,1677484877,0,2659,"1677301200.000000000","1677473999.000000000",completed,"0.10200000000000001",,,,,,,,,,,,,,,
"1677484877.1385","| savedsearch instrumentation.deployment.node","rhel.hwf.sc4s","1677484877.680895",0,"1677301200.000000000","1677473999.000000000",288,1677484877,2,288,"1677301200.000000000","1677473999.000000000",completed,"0.46900000000000003",,,,,,,,,,,,,,,
"1677484878.1386","| savedsearch instrumentation.deployment.index","rhel.hwf.sc4s","1677484878.402232",0,"1677301200.000000000","1677473999.000000000",0,1677484878,16,0,"1677301200.000000000","1677473999.000000000",completed,"0.078",,,,,,,,,,,,,,,
"1677484878.1387","| savedsearch instrumentation.usage.search.type","rhel.hwf.sc4s","1677484878.730503",0,"1677301200.000000000","1677473999.000000000",18,1677484878,2,18,"1677301200.000000000","1677473999.000000000",completed,"0.163",,,,,,,,,,,,,,,
"1677484879.1388","| savedsearch instrumentation.licensing.stack","rhel.hwf.sc4s","1677484879.187337",0,"1677301200.000000000","1677473999.000000000",2,1677484879,2,2,"1677301200.000000000","1677473999.000000000",completed,"0.162",,,,,,,,,,,,,,,
"1677484879.1389","| savedsearch instrumentation.deployment.forwarders","rhel.hwf.sc4s","1677484879.497514",0,"1677301200.000000000","1677473999.000000000",0,1677484879,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.078",,,,,,,,,,,,,,,
"1677484879.1390","| savedsearch instrumentation.usage.indexing.sourcetype","rhel.hwf.sc4s","1677484879.776249",0,"1677301200.000000000","1677473999.000000000",53599,1677484879,38,53599,"1677301200.000000000","1677473999.000000000",completed,"0.343",,,,,,,,,,,,,,,
"1677484880.1391","| savedsearch instrumentation.deployment.clustering.indexer","rhel.hwf.sc4s","1677484880.281995",0,"1677301200.000000000","1677473999.000000000",0,1677484880,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.02",,,,,,,,,,,,,,,
"1677484880.1392","| savedsearch instrumentation.usage.app.page","rhel.hwf.sc4s","1677484880.552642",0,"1677301200.000000000","1677473999.000000000",0,1677484880,0,0,"1677301200.000000000","1677473999.000000000",completed,"0.079",,,,,,,,,,,,,,,
"1677484880.1393","| savedsearch instrumentation.authentication.jwt","rhel.hwf.sc4s","1677484880.824797",0,"1677301200.000000000","1677473999.000000000",0,1677484880,1,0,"1677301200.000000000","1677473999.000000000",completed,"0.25",,,,,,,,,,,,,,,
"1677484886.1394","search index=_introspection sourcetype=splunk_telemetry | spath date | search  date>=2023-02-25 date<=2023-02-26 (visibility= *anonymous* OR visibility= *license* OR visibility= *support*)","rhel.hwf.sc4s","1677484886.824262",0,"1677484800.000000000","1677484886.000000000",130,1677484886,130,131,"1677484800.000000000","1677484886.000000000",completed,"0.097",,,,,,,,,,,,,,,
"1677571260.1672","| savedsearch instrumentation.deployment.app","rhel.hwf.sc4s","1677571260.474492",0,"1677387600.000000000","1677560399.000000000",0,1677571260,30,0,"1677387600.000000000","1677560399.000000000",completed,"0.053",,,,,,,,,,,,,,,
"1677571260.1673","| savedsearch instrumentation.topology.deployment.licensing.slave","rhel.hwf.sc4s","1677571260.765052",0,"1677387600.000000000","1677560399.000000000",0,1677571260,1,0,"1677387600.000000000","1677560399.000000000",completed,"0.015",,,,,,,,,,,,,,,
"1677571261.1674","| savedsearch instrumentation.usage.search.report_acceleration","rhel.hwf.sc4s","1677571261.041168",0,"1677387600.000000000","1677560399.000000000",0,1677571261,1,0,"1677387600.000000000","1677560399.000000000",completed,"0.121",,,,,,,,,,,,,,,
