sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1677898800.24","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677898800.846224",0,0,1677898801,1,0,completed,"0.121",,,,,,,,,,,
"1677898800.25","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677898800.907780",0,0,1677898801,1,0,completed,"0.10200000000000001",,,,,,,,,,,
"1677898801.26","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677898801.059107",0,0,1677898801,1,0,completed,"0.131",,,,,,,,,,,
"1677898801.27","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677898801.069145",0,0,1677898801,1,0,completed,"0.092",,,,,,,,,,,
"1677898801.28","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677898801.192699",0,0,1677898801,1,0,completed,"0.10200000000000001",,,,,,,,,,,
"1677898801.29","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677898801.205283",0,0,1677898801,1,0,completed,"0.12",,,,,,,,,,,
"1677898801.30","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677898801.250949",0,0,1677898801,1,0,completed,"0.08600000000000001",,,,,,,,,,,
"1677898801.31","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677898801.273451",0,0,1677898801,1,0,completed,"0.064",,,,,,,,,,,
"1677898801.32","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677898801.355257",0,0,1677898801,1,0,completed,"0.014",,,,,,,,,,,
"1677906000.43","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677906000.300699",0,0,1677906000,1,0,completed,"0.449",,,,,,,,,,,
"1677906000.44","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677906000.766459",0,0,1677906001,1,0,completed,"0.149",,,,,,,,,,,
"1677906000.45","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677906000.913958",0,0,1677906001,1,0,completed,"0.223",,,,,,,,,,,
"1677906001.46","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677906001.121858",0,0,1677906001,1,0,completed,"0.128",,,,,,,,,,,
"1677906001.47","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677906001.160433",0,0,1677906001,1,0,completed,"0.108",,,,,,,,,,,
"1677906001.48","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677906001.235970",0,0,1677906001,1,0,completed,"0.128",,,,,,,,,,,
"1677906001.49","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677906001.330287",0,0,1677906001,1,0,completed,"0.062",,,,,,,,,,,
"1677906001.50","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677906001.339226",0,0,1677906001,1,0,completed,"0.045",,,,,,,,,,,
"1677906001.51","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677906001.417690",0,0,1677906001,1,0,completed,"0.018000000000000002",,,,,,,,,,,
"1677906001.52","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677906001.468733",0,0,1677906001,1,0,completed,"0.063",,,,,,,,,,,
"1677909601.60","| rest /services/configs/conf-server/sslConfig","rhel.hwf.sc4s","1677909601.307211",0,0,1677909601,1,0,completed,"0.07100000000000001",,,,,,,,,,,
"1677909601.62","| rest /services/configs/conf-server/kvstore","rhel.hwf.sc4s","1677909601.427073",0,0,1677909601,1,0,completed,"0.024",,,,,,,,,,,
"1677913200.69","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677913200.283683",0,0,1677913200,1,0,completed,"0.263",,,,,,,,,,,
"1677913200.70","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677913200.728132",0,0,1677913200,1,0,completed,"0.171",,,,,,,,,,,
"1677913200.71","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677913200.777610",0,0,1677913200,1,0,completed,"0.159",,,,,,,,,,,
"1677913200.72","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677913200.913724",0,0,1677913200,1,0,completed,"0.134",,,,,,,,,,,
"1677913200.73","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677913200.916851",0,0,1677913201,1,0,completed,"0.111",,,,,,,,,,,
"1677913201.74","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677913201.096619",0,0,1677913201,1,0,completed,"0.07200000000000001",,,,,,,,,,,
"1677913201.75","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677913201.098757",0,0,1677913201,1,0,completed,"0.10400000000000001",,,,,,,,,,,
"1677913201.76","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677913201.145387",0,0,1677913201,1,0,completed,"0.105",,,,,,,,,,,
"1677913201.77","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677913201.158147",0,0,1677913201,1,0,completed,"0.023",,,,,,,,,,,
"1677913201.78","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677913201.244681",0,0,1677913201,1,0,completed,"0.038",,,,,,,,,,,
"1677920400.136","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677920400.384241",0,0,1677920400,1,0,completed,"0.369",,,,,,,,,,,
"1677920400.137","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677920400.894256",0,0,1677920400,1,0,completed,"0.309",,,,,,,,,,,
"1677920401.138","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677920401.061824",0,0,1677920401,1,0,completed,"0.246",,,,,,,,,,,
"1677920401.139","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677920401.310667",0,0,1677920401,1,0,completed,"0.137",,,,,,,,,,,
"1677920401.140","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677920401.317267",0,0,1677920401,1,0,completed,"0.14",,,,,,,,,,,
"1677920401.141","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677920401.413189",0,0,1677920401,1,0,completed,"0.255",,,,,,,,,,,
"1677920401.143","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677920401.554190",0,0,1677920401,1,0,completed,"0.154",,,,,,,,,,,
"1677920401.144","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677920401.805479",0,0,1677920401,1,0,completed,"0.038",,,,,,,,,,,
"1677920401.145","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677920401.922212",0,0,1677920401,1,0,completed,"0.04",,,,,,,,,,,
"1677920401.146","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677920401.956285",0,0,1677920401,1,0,completed,"0.026000000000000002",,,,,,,,,,,
"1677920401.147","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677920401.959235",0,0,1677920401,1,0,completed,"0.033",,,,,,,,,,,
"1677927600.160","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677927600.701549",0,0,1677927600,1,0,completed,"0.23900000000000002",,,,,,,,,,,
"1677927600.161","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677927600.802257",0,0,1677927601,1,0,completed,"0.12",,,,,,,,,,,
"1677927600.162","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677927600.885636",0,0,1677927601,1,0,completed,"0.128",,,,,,,,,,,
"1677927600.163","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677927600.971349",0,0,1677927601,1,0,completed,"0.097",,,,,,,,,,,
"1677927600.164","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677927600.995506",0,0,1677927601,1,0,completed,"0.061",,,,,,,,,,,
"1677927601.165","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677927601.165638",0,0,1677927601,1,0,completed,"0.081",,,,,,,,,,,
"1677927601.166","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677927601.171218",0,0,1677927601,1,0,completed,"0.058",,,,,,,,,,,
"1677927601.167","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677927601.179639",0,0,1677927601,1,0,completed,"0.045",,,,,,,,,,,
"1677927601.168","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677927601.195683",0,0,1677927601,1,0,completed,"0.052000000000000005",,,,,,,,,,,
"1677927601.169","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677927601.226152",0,0,1677927601,1,0,completed,"0.048",,,,,,,,,,,
"1677931200.175","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677931200.799217",0,0,1677931200,1,0,completed,"0.053",,,,,,,,,,,
"1677931200.176","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677931200.879898",0,0,1677931200,1,0,completed,"0.05",,,,,,,,,,,
"1677931200.177","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677931200.943111",0,0,1677931200,1,0,completed,"0.019",,,,,,,,,,,
"1677931200.178","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677931200.993408",0,0,1677931201,1,0,completed,"0.026000000000000002",,,,,,,,,,,
"1677934800.186","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677934800.362286",0,0,1677934800,1,0,completed,"0.268",,,,,,,,,,,
"1677934800.187","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677934800.701725",0,0,1677934800,1,0,completed,"0.168",,,,,,,,,,,
"1677934800.188","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677934800.724107",0,0,1677934800,1,0,completed,"0.199",,,,,,,,,,,
"1677934800.189","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677934800.953001",0,0,1677934801,1,0,completed,"0.063",,,,,,,,,,,
"1677934801.190","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677934801.022549",0,0,1677934801,1,0,completed,"0.089",,,,,,,,,,,
"1677934801.191","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677934801.136655",0,0,1677934801,1,0,completed,"0.068",,,,,,,,,,,
"1677934801.192","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677934801.140276",0,0,1677934801,1,0,completed,"0.047",,,,,,,,,,,
"1677934801.193","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677934801.164572",0,0,1677934801,1,0,completed,"0.032",,,,,,,,,,,
"1677934801.194","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677934801.199741",0,0,1677934801,1,0,completed,"0.058",,,,,,,,,,,
"1677934801.195","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677934801.263999",0,0,1677934801,1,0,completed,"0.048",,,,,,,,,,,
"1677942000.347","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677942000.716368",0,0,1677942001,1,0,completed,"0.181",,,,,,,,,,,
"1677942001.348","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677942001.009106",0,0,1677942001,1,0,completed,"0.23500000000000001",,,,,,,,,,,
"1677942001.349","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677942001.100494",0,0,1677942001,1,0,completed,"0.165",,,,,,,,,,,
"1677942001.350","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677942001.106529",0,0,1677942001,1,0,completed,"0.22",,,,,,,,,,,
"1677942001.351","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677942001.375385",0,0,1677942001,1,0,completed,"0.112",,,,,,,,,,,
"1677942001.352","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677942001.584164",0,0,1677942001,1,0,completed,"0.029",,,,,,,,,,,
"1677942001.353","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677942001.653892",0,0,1677942001,1,0,completed,"0.08700000000000001",,,,,,,,,,,
"1677942001.354","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677942001.665632",0,0,1677942001,1,0,completed,"0.08700000000000001",,,,,,,,,,,
"1677942001.355","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677942001.675890",0,0,1677942001,1,0,completed,"0.046",,,,,,,,,,,
"1677942001.356","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677942001.818540",0,0,1677942001,1,0,completed,"0.034",,,,,,,,,,,
"1677949200.85","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677949200.320430",0,0,1677949200,1,0,completed,"0.337",,,,,,,,,,,
"1677949200.86","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677949200.755360",0,0,1677949200,1,0,completed,"0.258",,,,,,,,,,,
"1677949200.89","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677949200.856156",0,0,1677949201,1,0,completed,"0.181",,,,,,,,,,,
"1677949200.90","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677949200.949000",0,0,1677949200,1,0,completed,"0.16",,,,,,,,,,,
"1677949200.91","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677949200.981554",0,0,1677949201,1,0,completed,"0.117",,,,,,,,,,,
"1677949201.93","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677949201.156135",0,0,1677949201,1,0,completed,"0.123",,,,,,,,,,,
"1677949201.94","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677949201.224269",0,0,1677949201,1,0,completed,"0.081",,,,,,,,,,,
"1677949201.95","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677949201.272134",0,0,1677949201,1,0,completed,"0.09",,,,,,,,,,,
"1677949201.96","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677949201.359489",0,0,1677949201,1,0,completed,"0.064",,,,,,,,,,,
"1677956400.109","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677956400.289136",0,0,1677956400,1,0,completed,"0.245",,,,,,,,,,,
"1677956400.110","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677956400.533381",0,0,1677956400,1,0,completed,"0.129",,,,,,,,,,,
"1677956400.113","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677956400.712874",0,0,1677956400,1,0,completed,"0.153",,,,,,,,,,,
"1677956400.114","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677956400.847184",0,0,1677956401,1,0,completed,"0.079",,,,,,,,,,,
"1677956401.115","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677956401.040609",0,0,1677956401,1,0,completed,"0.153",,,,,,,,,,,
"1677956401.116","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677956401.068624",0,0,1677956401,1,0,completed,"0.14",,,,,,,,,,,
"1677956401.117","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677956401.101864",0,0,1677956401,1,0,completed,"0.125",,,,,,,,,,,
"1677956401.118","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677956401.130841",0,0,1677956401,1,0,completed,"0.092",,,,,,,,,,,
"1677956401.119","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677956401.176221",0,0,1677956401,1,0,completed,"0.11",,,,,,,,,,,
"1677956401.120","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677956401.321467",0,0,1677956401,1,0,completed,"0.027",,,,,,,,,,,
"1677963600.135","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677963600.723647",0,0,1677963601,1,0,completed,"0.28400000000000003",,,,,,,,,,,
"1677963601.136","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677963601.160183",0,0,1677963601,1,0,completed,"0.20800000000000002",,,,,,,,,,,
"1677963601.137","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677963601.207103",0,0,1677963601,1,0,completed,"0.221",,,,,,,,,,,
"1677963601.138","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677963601.396582",0,0,1677963601,1,0,completed,"0.196",,,,,,,,,,,
"1677963601.139","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677963601.410941",0,0,1677963601,1,0,completed,"0.247",,,,,,,,,,,
"1677963601.140","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677963601.657316",0,0,1677963601,1,0,completed,"0.125",,,,,,,,,,,
"1677963601.141","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677963601.670224",0,0,1677963601,1,0,completed,"0.167",,,,,,,,,,,
"1677963601.142","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677963601.713062",0,0,1677963601,1,0,completed,"0.10400000000000001",,,,,,,,,,,
"1677963601.143","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677963601.740910",0,0,1677963601,1,0,completed,"0.148",,,,,,,,,,,
"1677963601.144","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677963601.745687",0,0,1677963601,1,0,completed,"0.147",,,,,,,,,,,
"1677963601.145","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677963601.853208",0,0,1677963601,1,0,completed,"0.151",,,,,,,,,,,
"1677963601.146","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677963601.912283",0,0,1677963601,1,0,completed,"0.082",,,,,,,,,,,
"1677970800.162","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677970800.520827",0,0,1677970800,1,0,completed,"0.332",,,,,,,,,,,
"1677970800.163","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677970800.719645",0,0,1677970801,1,0,completed,"0.227",,,,,,,,,,,
"1677970801.164","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677970801.062953",0,0,1677970801,1,0,completed,"0.126",,,,,,,,,,,
"1677970801.165","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677970801.134925",0,0,1677970801,1,0,completed,"0.157",,,,,,,,,,,
"1677970801.166","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677970801.151360",0,0,1677970801,1,0,completed,"0.17200000000000001",,,,,,,,,,,
"1677970801.167","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677970801.224293",0,0,1677970801,1,0,completed,"0.163",,,,,,,,,,,
"1677970801.168","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677970801.337330",0,0,1677970801,1,0,completed,"0.066",,,,,,,,,,,
"1677970801.169","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677970801.439250",0,0,1677970801,1,0,completed,"0.024",,,,,,,,,,,
"1677970801.170","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677970801.497656",0,0,1677970801,1,0,completed,"0.056",,,,,,,,,,,
"1677970801.171","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677970801.507320",0,0,1677970801,1,0,completed,"0.054",,,,,,,,,,,
"1677974400.177","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677974400.702844",0,0,1677974400,1,0,completed,"0.047",,,,,,,,,,,
"1677974400.180","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677974400.847329",0,0,1677974400,1,0,completed,"0.068",,,,,,,,,,,
"1677974400.181","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677974400.951044",0,0,1677974401,1,0,completed,"0.074",,,,,,,,,,,
"1677974401.183","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677974401.119649",0,0,1677974401,1,0,completed,"0.083",,,,,,,,,,,
"1677978000.192","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677978000.267120",0,0,1677978000,1,0,completed,"0.318",,,,,,,,,,,
"1677978000.193","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677978000.600035",0,0,1677978000,1,0,completed,"0.153",,,,,,,,,,,
"1677978000.194","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677978000.894564",0,0,1677978000,1,0,completed,"0.324",,,,,,,,,,,
"1677978000.195","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677978000.982099",0,0,1677978001,1,0,completed,"0.187",,,,,,,,,,,
"1677978001.196","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677978001.078787",0,0,1677978001,1,0,completed,"0.052000000000000005",,,,,,,,,,,
"1677978001.197","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677978001.228655",0,0,1677978001,1,0,completed,"0.074",,,,,,,,,,,
"1677978001.198","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677978001.345251",0,0,1677978001,1,0,completed,"0.107",,,,,,,,,,,
"1677978001.199","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677978001.378188",0,0,1677978001,1,0,completed,"0.046",,,,,,,,,,,
"1677978001.200","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677978001.466155",0,0,1677978001,1,0,completed,"0.039",,,,,,,,,,,
"1677978001.201","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677978001.535111",0,0,1677978001,1,0,completed,"0.023",,,,,,,,,,,
"1677985200.216","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677985200.959725",0,0,1677985201,1,0,completed,"0.134",,,,,,,,,,,
"1677985201.217","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677985201.103342",0,0,1677985201,1,0,completed,"0.304",,,,,,,,,,,
"1677985201.218","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677985201.138384",0,0,1677985201,1,0,completed,"0.223",,,,,,,,,,,
"1677985201.219","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677985201.226930",0,0,1677985201,1,0,completed,"0.134",,,,,,,,,,,
"1677985201.220","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677985201.273436",0,0,1677985201,1,0,completed,"0.125",,,,,,,,,,,
"1677985201.221","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677985201.441355",0,0,1677985201,1,0,completed,"0.124",,,,,,,,,,,
"1677985201.222","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677985201.543852",0,0,1677985201,1,0,completed,"0.062",,,,,,,,,,,
"1677985201.223","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677985201.588374",0,0,1677985201,1,0,completed,"0.045",,,,,,,,,,,
"1677985201.224","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677985201.599736",0,0,1677985201,1,0,completed,"0.098",,,,,,,,,,,
"1677985201.225","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677985201.660452",0,0,1677985201,1,0,completed,"0.049",,,,,,,,,,,
"1677992400.238","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677992400.421793",0,0,1677992401,1,0,completed,"0.369",,,,,,,,,,,
"1677992401.241","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677992401.062339",0,0,1677992401,1,0,completed,"0.254",,,,,,,,,,,
"1677992401.242","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677992401.066144",0,0,1677992401,1,0,completed,"0.323",,,,,,,,,,,
"1677992401.243","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677992401.213854",0,0,1677992401,1,0,completed,"0.163",,,,,,,,,,,
"1677992401.244","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677992401.481676",0,0,1677992401,1,0,completed,"0.124",,,,,,,,,,,
"1677992401.245","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677992401.513454",0,0,1677992401,1,0,completed,"0.298",,,,,,,,,,,
"1677992401.246","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677992401.596858",0,0,1677992401,1,0,completed,"0.258",,,,,,,,,,,
"1677992401.248","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677992401.667763",0,0,1677992401,1,0,completed,"0.07",,,,,,,,,,,
"1677992401.249","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677992401.791655",0,0,1677992401,1,0,completed,"0.095",,,,,,,,,,,
"1677996001.260","| rest /services/configs/conf-server/sslConfig","rhel.hwf.sc4s","1677996001.708163",0,0,1677996001,1,0,completed,"0.033",,,,,,,,,,,
"1677996001.261","| rest /services/configs/conf-server/kvstore","rhel.hwf.sc4s","1677996001.776858",0,0,1677996001,1,0,completed,"0.019",,,,,,,,,,,
"1677999600.268","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677999600.560349",0,0,1677999600,1,0,completed,"0.387",,,,,,,,,,,
"1677999600.271","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677999600.791576",0,0,1677999600,1,0,completed,"0.35000000000000003",,,,,,,,,,,
"1677999601.272","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677999601.035471",0,0,1677999601,1,0,completed,"0.226",,,,,,,,,,,
"1677999601.273","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677999601.110828",0,0,1677999601,1,0,completed,"0.077",,,,,,,,,,,
"1677999601.274","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677999601.245218",0,0,1677999601,1,0,completed,"0.132",,,,,,,,,,,
"1677999601.275","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677999601.258360",0,0,1677999601,1,0,completed,"0.093",,,,,,,,,,,
"1677999601.276","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677999601.377295",0,0,1677999601,1,0,completed,"0.07",,,,,,,,,,,
"1677999601.277","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677999601.440502",0,0,1677999601,1,0,completed,"0.069",,,,,,,,,,,
"1677999601.278","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677999601.447086",0,0,1677999601,1,0,completed,"0.091",,,,,,,,,,,
"1677999601.279","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677999601.477543",0,0,1677999601,1,0,completed,"0.082",,,,,,,,,,,
"1678006800.339","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1678006800.525725",0,0,1678006800,1,0,completed,"0.458",,,,,,,,,,,
"1678006801.342","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1678006801.243529",0,0,1678006801,1,0,completed,"0.386",,,,,,,,,,,
"1678006801.343","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1678006801.296726",0,0,1678006801,1,0,completed,"0.596",,,,,,,,,,,
"1678006801.344","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1678006801.453518",0,0,1678006801,1,0,completed,"0.41600000000000004",,,,,,,,,,,
"1678006801.345","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1678006801.886766",0,0,1678006802,1,0,completed,"0.187",,,,,,,,,,,
"1678006801.346","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1678006801.942254",0,0,1678006802,1,0,completed,"0.267",,,,,,,,,,,
"1678006802.347","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1678006802.071672",0,0,1678006802,1,0,completed,"0.321",,,,,,,,,,,
"1678006802.348","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1678006802.343047",0,0,1678006802,1,0,completed,"0.164",,,,,,,,,,,
"1678006802.349","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1678006802.410513",0,0,1678006802,1,0,completed,"0.097",,,,,,,,,,,
"1678006802.350","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1678006802.495874",0,0,1678006802,1,0,completed,"0.135",,,,,,,,,,,
"1678006802.351","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1678006802.729505",0,0,1678006802,1,0,completed,"0.11900000000000001",,,,,,,,,,,
"1678006802.352","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1678006802.738986",0,0,1678006802,1,0,completed,"0.10400000000000001",,,,,,,,,,,
"1678014000.367","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1678014000.480195",0,0,1678014000,1,0,completed,"0.164",,,,,,,,,,,
"1678014000.370","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1678014000.868184",0,0,1678014000,1,0,completed,"0.191",,,,,,,,,,,
